Brand,Model,UsedOrNew,Transmission,DriveType,FuelType,Kilometres,CylindersinEngine,BodyType,Doors,Seats,Price,EngineCapacity,FuelConsumptionPer100km,ColourExt,City,State,YearRanges
Volkswagen,T-ROC,NEW,Automatic,Other,Premium,5.0,4,Wagon,4,5,47990.0,1.951351351351351,7.329729729729729,Other,Bathurst,NSW,2020-2023
Subaru,XV,USED,Automatic,AWD,Unleaded,35170.0,4,SUV,4,5,32830.0,2.0,7.0,Orange,Fyshwick,ACT,2017-2019
Isuzu,MU-X,USED,Automatic,4WD,Diesel,28910.0,4,SUV,4,7,69990.0,3.0,8.3,White,Seymour,VIC,2020-2023
Nissan,Dualis,USED,Automatic,Front,Unleaded,157645.0,4,SUV,4,5,13990.0,2.0,8.2,Black,Warners Bay,NSW,2012-2016
Mercedes-Benz,GLA180,USED,Automatic,Front,Premium,14553.0,4,SUV,4,5,46988.0,1.6,5.7,Grey,Springvale,VIC,2017-2019
Toyota,Hilux,USED,Automatic,4WD,Diesel,211622.0,4,Ute / Tray,4,5,35999.0,2.8,8.5,Grey,Traralgon,VIC,2017-2019
Volkswagen,Amarok,USED,Automatic,4WD,Diesel,272740.0,4,Ute / Tray,4,5,16913.0,2.0,8.3,Brown,Cardiff,NSW,2012-2016
Subaru,Forester,USED,Automatic,AWD,Unleaded,112227.0,4,SUV,4,5,15888.0,2.5,9.3,Silver,Preston,VIC,Before 2012
Toyota,C-HR,USED,Automatic,Front,Premium,87616.0,4,SUV,4,5,25980.0,1.2,5.5,Blue,Phillip,ACT,2017-2019
Toyota,HiAce,USED,Automatic,Rear,Unleaded,312315.0,4,People Mover,3,14,19913.0,2.7,9.511267605633805,White,Cardiff,NSW,Before 2012
Mazda,6,USED,Automatic,Front,Unleaded,45353.0,4,Sedan,4,5,30990.0,2.5,6.6,Red,Pakenham,VIC,2017-2019
Holden,Captiva,USED,Automatic,AWD,Diesel,120274.0,4,SUV,4,7,19950.0,2.2,8.1,Brown,Echuca,VIC,2012-2016
Mitsubishi,Triton,USED,Manual,Rear,Unleaded,327302.0,4,Ute / Tray,4,5,8999.0,2.448780487804878,8.365853658536585,White,Kurri Kurri,NSW,Before 2012
Toyota,RAV4,USED,Automatic,Front,Unleaded,145518.0,4,SUV,5,5,33999.0,2.0,6.5,Silver,Dandenong,VIC,2017-2019
Nissan,Patrol,USED,Automatic,4WD,Unleaded,228460.0,6,SUV,4,7,20990.0,4.8,17.2,Silver,Mayfield West,NSW,Before 2012
Toyota,C-HR,USED,Automatic,Front,Premium,77821.0,4,SUV,4,5,29250.0,1.2,5.5,White,Phillip,ACT,2017-2019
Subaru,XV,USED,Automatic,AWD,Unleaded,48244.0,4,SUV,4,5,34990.0,2.0,7.0,Grey,Seymour,VIC,2017-2019
Toyota,Corolla,USED,Automatic,Other,Other,108371.0,4,Wagon,5,5,18000.0,1.836388888888889,5.643175487465181,White,Epping,VIC,2012-2016
Toyota,Aurion,USED,Automatic,Front,Unleaded,162715.0,6,Sedan,4,5,12990.0,3.5,9.9,Silver,Ringwood,VIC,Before 2012
Holden,UTE,USED,Automatic,Rear,Unleaded,209054.0,6,Ute / Tray,2,2,17999.0,3.6,9.9,White,Nowra,NSW,2012-2016
Kia,Sorento,USED,Automatic,AWD,Diesel,185010.0,4,SUV,4,7,19990.0,2.2,7.4,Grey,Traralgon,VIC,Before 2012
Honda,CR-V,USED,Automatic,AWD,Unleaded,14757.0,4,SUV,4,5,44800.0,1.5,7.4,Silver,Phillip,ACT,2020-2023
Ford,Ranger,USED,Automatic,4WD,Diesel,214634.0,5,Ute / Tray,4,5,27986.0,3.2,9.6,Grey,Wickham,NSW,2012-2016
Audi,A5,USED,Automatic,Front,Premium,97167.0,4,Hatchback,5,4,44990.0,2.0,5.5,Black,Berwick,VIC,2017-2019
Mitsubishi,Delica,USED,Automatic,Other,Unleaded,97091.0,4,Commercial,4,8,21990.0,2.4,7.8050222094856,Black,Dandenong,VIC,Before 2012
Subaru,Forester,USED,Automatic,AWD,Unleaded,34266.0,4,SUV,4,5,42999.0,2.5,7.4,Blue,Traralgon,VIC,2020-2023
Ford,Ranger,USED,Automatic,4WD,Diesel,137497.0,5,Ute / Tray,4,5,36999.0,3.2,8.8,White,Hamilton,NSW,2012-2016
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,165240.0,4,SUV,4,7,32490.0,3.2,9.0,White,Phillip,ACT,2012-2016
Hyundai,I30,USED,Automatic,Front,Diesel,77899.0,4,Hatchback,4,5,23999.0,1.6,4.7,White,Traralgon,VIC,2017-2019
Holden,Commodore,USED,Automatic,Rear,Unleaded,120035.0,6,Ute / Tray,2,2,19800.0,3.6,9.9,Black,Ferntree Gully,VIC,Before 2012
Holden,Commodore,USED,Automatic,Rear,Unleaded,182777.0,6,Sedan,4,5,6997.0,3.8,11.0,White,Maryville,NSW,Before 2012
Jeep,Compass,USED,Manual,Rear,Premium,129898.0,4,SUV,4,5,12900.0,2.0,7.6,White,Nunawading,VIC,2012-2016
Isuzu,D-MAX,USED,Automatic,4WD,Diesel,108966.0,4,Ute / Tray,4,5,41800.0,3.0,7.7,White,Phillip,ACT,2017-2019
Mazda,3,USED,Automatic,Front,Unleaded,72288.0,4,Hatchback,5,5,26999.0,2.5,6.1,White,Traralgon,VIC,2017-2019
Mazda,2,USED,Automatic,Front,Unleaded,94423.0,4,Hatchback,5,5,19990.0,1.5,4.9,Black,Gateshead,NSW,2012-2016
Nissan,Pulsar,USED,Automatic,Front,Unleaded,153857.0,4,Hatchback,5,5,12990.0,1.8,6.7,Grey,Southport,QLD,2012-2016
Kia,RIO,USED,Manual,Front,Unleaded,164458.0,4,Hatchback,5,5,9888.0,1.4,5.7,White,Epsom,VIC,Before 2012
Jeep,Wrangler,USED,Manual,4WD,Unleaded,180604.0,6,SUV,2,4,13990.0,4.0,14.0,Yellow,Cardiff,NSW,Before 2012
Holden,Equinox,USED,Automatic,AWD,Premium,94017.0,4,SUV,4,5,29999.0,2.0,8.4,Grey,Seymour,VIC,2017-2019
Hyundai,Kona,DEMO,Automatic,Front,Premium,789.0,4,SUV,4,5,51490.0,2.0,9.0,White,Belconnen,ACT,2020-2023
Renault,Kangoo,USED,Manual,Front,Diesel,174341.0,4,Commercial,4,2,12990.0,1.5,5.2,White,Hamilton North,NSW,2012-2016
Subaru,Liberty,USED,Manual,AWD,Premium,249096.0,4,Sedan,4,5,14990.0,2.5,9.8,Black,Thomastown,VIC,Before 2012
Mercedes-Benz,Sprinter,USED,Automatic,Rear,Diesel,150098.0,4,Commercial,3,2,32990.0,2.12,7.8050222094856,White,Hamilton North,NSW,2012-2016
Nissan,Navara,USED,Automatic,4WD,Diesel,93473.0,4,Ute / Tray,4,5,42990.0,2.3,7.9,White,Seymour,VIC,2020-2023
Kia,Sorento,USED,Automatic,AWD,Diesel,114620.0,4,SUV,4,7,25890.0,2.2,7.8,White,Burwood,VIC,2012-2016
Porsche,911,USED,Manual,Rear,Premium,17648.0,6,Coupe,2,2,309911.0,3.6,19.8,White,Fyshwick,ACT,Before 2012
Ford,Ranger,USED,Automatic,4WD,Diesel,88001.0,5,Ute / Tray,4,5,43490.0,3.2,9.0,Silver,Mayfield West,NSW,2017-2019
Toyota,Hilux,USED,Automatic,Rear,Diesel,148828.0,4,Ute / Tray,4,5,30500.0,2.8,8.1,White,Dandenong,VIC,2012-2016
Nissan,X-Trail,USED,Automatic,Front,Unleaded,158419.0,4,SUV,4,5,19990.0,2.5,7.9,White,Vermont,VIC,2012-2016
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,26441.0,4,SUV,4,7,73999.0,2.8,7.9,White,Traralgon,VIC,2020-2023
Holden,Caprice,USED,Automatic,Rear,Unleaded,196353.0,6,Sedan,4,5,15990.0,3.6,10.3,Grey,Warners Bay,NSW,Before 2012
Mercedes-Benz,GLC250,USED,Automatic,AWD,Premium,73615.0,4,SUV,4,5,49800.0,2.0,7.2,Silver,Mulgrave,VIC,2012-2016
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,13578.0,4,SUV,4,7,92990.0,2.8,7.9,Silver,Moruya,NSW,2020-2023
Ford,Ranger,USED,Automatic,4WD,Diesel,187296.0,5,Ute / Tray,4,5,37888.0,3.2,9.0,Silver,South Nowra,NSW,2012-2016
Hyundai,I30,USED,Automatic,Front,Unleaded,60195.0,4,Hatchback,4,5,19990.0,2.0,7.4,Blue,Tweed Heads South,NSW,2017-2019
Hyundai,Santa,USED,Automatic,AWD,Diesel,178893.0,4,SUV,4,7,25999.0,2.2,7.8,Black,Traralgon,VIC,2012-2016
Audi,A5,USED,Automatic,AWD,Unleaded,71112.0,4,Convertible,2,4,23990.0,1.991304347826087,6.721739130434782,Silver,Southport,QLD,2012-2016
Nissan,Patrol,USED,Automatic,4WD,Diesel,107835.0,4,SUV,4,7,43885.0,3.0,11.8,White,Rutherford,NSW,2012-2016
Ford,Ranger,USED,Automatic,Rear,Diesel,103843.0,4,Ute / Tray,4,5,28999.0,2.2,7.8,White,Traralgon,VIC,2017-2019
Volkswagen,Caddy,USED,Automatic,Other,Diesel,87055.0,4,Commercial,3,2,24990.0,1.605714285714286,5.914285714285715,White,Preston,VIC,2012-2016
Hyundai,Sonata,USED,Automatic,Front,Unleaded,63045.0,4,Sedan,4,5,23730.0,2.4,8.3,Grey,Greenway,ACT,2017-2019
Nissan,Navara,USED,Manual,4WD,Unleaded,235256.0,6,Ute / Tray,4,5,8990.0,3.0,8.340444444444444,White,Edgeworth,NSW,Before 2012
Holden,Barina,USED,Automatic,Front,Unleaded,22144.0,4,Hatchback,5,5,14413.0,1.6,6.6,White,Cardiff,NSW,2012-2016
Toyota,Corolla,USED,Automatic,Front,Unleaded,48051.0,4,Sedan,4,5,28470.0,1.8,6.6,White,Vermont,VIC,2017-2019
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,185065.0,4,SUV,4,5,29999.0,3.0,8.5,White,Labrador,QLD,2012-2016
Holden,Colorado,USED,Automatic,4WD,Diesel,108103.0,4,SUV,4,7,27800.0,2.8,9.4,White,Boolaroo,NSW,2012-2016
Mazda,BT-50,USED,Automatic,4WD,Diesel,199985.0,5,Ute / Tray,4,5,26990.0,3.2,9.2,Silver,Traralgon,VIC,2012-2016
Nissan,Patrol,USED,Manual,4WD,Diesel,175292.0,4,SUV,4,7,29999.0,3.0,10.9,White,Labrador,QLD,Before 2012
Toyota,Tarago,USED,Automatic,Front,Unleaded,332498.0,4,Wagon,4,8,7910.0,2.4,10.0,White,Greenway,ACT,Before 2012
Holden,Commodore,USED,Manual,Rear,Unleaded,97188.0,6,Sedan,4,5,21800.0,3.6,9.7,Black,Boolaroo,NSW,2012-2016
Land,Rover,USED,Automatic,AWD,Diesel,85727.0,4,SUV,4,5,31990.0,2.2,6.0,White,Alphington,VIC,2012-2016
Mazda,BT-50,USED,Manual,4WD,Diesel,210302.0,5,Ute / Tray,4,4,26990.0,3.2,8.9,Grey,Traralgon,VIC,2012-2016
Nissan,Micra,USED,Automatic,Front,Unleaded,14702.0,3,Hatchback,5,5,12990.0,1.2,6.5,Silver,Ringwood,VIC,2012-2016
Kia,Stinger,USED,Automatic,Rear,Unleaded,110787.0,4,Sedan,4,5,41986.0,2.0,8.8,Silver,East Maitland,NSW,2017-2019
Volkswagen,T-Cross,USED,Automatic,Front,Premium,9955.0,3,SUV,4,5,30999.0,1.0,5.4,Blue,Ferntree Gully,VIC,2020-2023
Suzuki,Baleno,USED,Automatic,Front,Unleaded,12267.0,4,Hatchback,4,5,21913.0,1.4,5.4,White,Cardiff,NSW,2020-2023
Mazda,BT-50,USED,Automatic,4WD,Diesel,78142.0,5,Ute / Tray,4,5,44990.0,3.2,10.0,White,Echuca,VIC,2017-2019
Toyota,Kluger,USED,Automatic,Front,Unleaded,101003.0,6,SUV,4,7,23990.0,3.5,11.0,Grey,Kelso,NSW,2012-2016
Hyundai,Tucson,USED,Automatic,Front,Unleaded,50946.0,4,SUV,4,5,34990.0,2.0,8.1,White,Preston,VIC,2020-2023
Toyota,Hilux,USED,Automatic,4WD,Diesel,191468.0,4,Ute / Tray,4,5,22913.0,3.0,9.5,White,Cardiff,NSW,Before 2012
Mitsubishi,Mirage,USED,Automatic,Front,Unleaded,12090.0,3,Hatchback,5,5,18999.0,1.2,4.7,Yellow,Traralgon,VIC,2020-2023
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,24782.0,4,SUV,4,7,54990.0,3.2,9.1,White,Rutherford,NSW,2020-2023
Jeep,Grand,USED,Automatic,4WD,Diesel,155871.0,6,SUV,4,5,29999.0,3.0,7.5,White,Ringwood,VIC,2012-2016
Ford,Transit,USED,Automatic,Front,Diesel,10.0,4,Commercial,2,3,59890.0,2.0,7.6,White,Hamilton East,NSW,2020-2023
Hyundai,Tucson,USED,Automatic,AWD,Unleaded,79065.0,4,SUV,4,5,26990.0,1.6,7.7,Blue,Taree,NSW,2012-2016
Holden,Captiva,USED,Automatic,AWD,Diesel,86904.0,4,SUV,4,7,18990.0,2.2,8.1,Silver,Ashmore,QLD,2012-2016
Toyota,Landcruiser,USED,Manual,4WD,Diesel,336100.0,4,SUV,4,7,25990.0,3.0,8.8,Black,Hamilton,NSW,Before 2012
LDV,D90,USED,Automatic,Rear,Unleaded,40500.0,4,SUV,4,7,28990.0,2.0,10.2,White,New Lambton,NSW,2017-2019
Nissan,X-Trail,USED,Automatic,Front,Unleaded,145000.0,4,SUV,4,5,23990.0,2.5,7.9,Grey,Pakenham,VIC,2012-2016
Mazda,CX-5,USED,Automatic,Front,Unleaded,50301.0,4,SUV,4,5,25990.0,2.0,6.4,Other,Seymour,VIC,2012-2016
BMW,X3,USED,Automatic,4WD,Diesel,111153.0,4,SUV,4,5,44990.0,2.0,5.7,Blue,Maitland,NSW,2017-2019
Renault,Megane,USED,Automatic,Front,Premium,33918.0,4,Hatchback,5,5,40970.0,1.8,7.5,White,Greenway,ACT,2020-2023
Hyundai,Iload,USED,Automatic,Rear,Diesel,45109.0,4,Commercial,4,3,42999.0,2.5,8.8,White,Ferntree Gully,VIC,2020-2023
Suzuki,Jimny,USED,Manual,4WD,Unleaded,64095.0,4,SUV,2,4,28990.0,1.3,7.3,White,Gateshead,NSW,2012-2016
Mazda,CX-9,USED,Automatic,Front,Unleaded,201318.0,6,SUV,4,7,16999.0,3.7,11.0,Blue,Labrador,QLD,2012-2016
Nissan,Navara,USED,Manual,4WD,Diesel,33104.0,4,Ute / Tray,4,5,47990.0,2.3,6.5,Grey,Hamilton,NSW,2017-2019
Ford,Ranger,USED,Automatic,4WD,Diesel,235594.0,4,Ute / Tray,4,5,25999.0,2.2,8.0,White,Traralgon,VIC,2017-2019
Subaru,Forester,USED,Automatic,AWD,Unleaded,132816.0,4,SUV,4,5,15990.0,2.5,9.6,Black,Ringwood,VIC,Before 2012
Mitsubishi,Triton,USED,Manual,4WD,Diesel,110134.0,4,Ute / Tray,4,5,26913.0,2.4,7.2,White,Cardiff,NSW,2012-2016
Subaru,BRZ,USED,Automatic,Rear,Premium,41481.0,4,Coupe,2,4,29910.0,2.0,7.1,Grey,Greenway,ACT,2012-2016
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,144196.0,4,SUV,4,7,37800.0,3.0,8.5,White,Boolaroo,NSW,2012-2016
Mercedes-Benz,Vito,USED,Automatic,Front,Diesel,153597.0,4,Commercial,4,2,31999.0,2.094117647058824,7.570588235294117,White,Briar Hill,VIC,2017-2019
Nissan,Navara,USED,Automatic,4WD,Diesel,94863.0,4,Ute / Tray,4,5,56990.0,2.3,7.0,Grey,Seymour,VIC,2020-2023
Isuzu,D-MAX,USED,Automatic,4WD,Diesel,248327.0,4,Ute / Tray,4,5,27913.0,3.0,8.1,White,Cardiff,NSW,2012-2016
Mitsubishi,Triton,USED,Manual,4WD,Diesel,76641.0,4,Ute / Tray,4,5,39990.0,2.4,7.9,White,Gateshead,NSW,2017-2019
Toyota,Camry,USED,Automatic,Front,Unleaded,133481.0,4,Sedan,4,5,22990.0,2.5,7.9,Silver,Coburg North,VIC,2017-2019
Holden,Commodore,USED,Automatic,Rear,Unleaded,121248.0,6,Sedan,4,5,16990.0,3.0,8.3,Silver,Mayfield West,NSW,2012-2016
Hyundai,Santa,USED,Automatic,AWD,Diesel,69141.0,4,SUV,4,7,39930.0,2.2,7.5,Grey,Greenway,ACT,2017-2019
Mitsubishi,Triton,USED,Automatic,4WD,Diesel,99214.0,4,Ute / Tray,4,5,39888.0,2.4,7.6,White,Echuca,VIC,2017-2019
BMW,328I,USED,Automatic,Rear,Premium,171266.0,4,Sedan,4,5,19788.0,2.0,6.3,White,Ringwood,VIC,2012-2016
Mazda,CX-8,USED,Automatic,AWD,Diesel,160837.0,4,SUV,4,7,36771.0,2.2,6.0,White,Maryville,NSW,2017-2019
Ford,Ranger,USED,Automatic,4WD,Diesel,176124.0,5,Ute / Tray,4,5,44490.0,3.2,9.0,Black,Cessnock,NSW,2017-2019
Subaru,Liberty,USED,Automatic,AWD,Premium,173472.0,4,Sedan,4,5,10990.0,2.5,8.4,Blue,Coburg North,VIC,Before 2012
Mazda,6,USED,Automatic,Front,Unleaded,63894.0,4,Wagon,4,5,14655.0,2.5,8.9,Blue,Dandenong,VIC,Before 2012
Volkswagen,T-ROC,DEMO,Automatic,Other,Unleaded,100.0,4,SUV,4,5,59235.0,1.951351351351351,7.329729729729729,Blue,Taree,NSW,2020-2023
Holden,Colorado,USED,Automatic,4WD,Diesel,179394.0,4,Ute / Tray,4,5,24990.0,2.8,9.1,White,Hamilton North,NSW,2017-2019
Toyota,Landcruiser,USED,Automatic,4WD,Unleaded,226054.0,6,SUV,4,8,23490.0,4.0,13.8,Silver,Ringwood,VIC,Before 2012
Volkswagen,T-Cross,NEW,Automatic,Front,Premium,23.0,3,SUV,4,5,40850.0,1.0,5.4,Blue,Taree,NSW,2020-2023
Subaru,Liberty,USED,Automatic,AWD,Premium,250729.0,4,Sedan,4,5,8355.0,2.5,8.4,Blue,Dandenong,VIC,Before 2012
Toyota,Landcruiser,USED,Manual,4WD,Diesel,131998.0,8,Ute / Tray,4,5,109990.0,4.5,10.7,Silver,East Maitland,NSW,2017-2019
Suzuki,Jimny,USED,Automatic,AWD,Unleaded,20.0,4,SUV,2,4,45990.0,1.5,6.9,Green,Cardiff,NSW,2020-2023
Toyota,RAV4,USED,Automatic,Front,Unleaded,169500.0,4,SUV,4,5,23900.0,2.0,7.0,White,Boronia,VIC,2017-2019
Mazda,CX-9,DEMO,Automatic,AWD,Unleaded,16.0,4,SUV,4,7,68500.0,2.5,8.8,Silver,Taree,NSW,2020-2023
Alfa,Romeo,USED,Manual,Front,Premium,154400.0,4,Hatchback,5,5,8999.0,1.4,5.9,Other,Dandenong,VIC,2012-2016
Toyota,Camry,USED,Automatic,Front,Unleaded,34337.0,4,Sedan,4,5,37980.0,2.5,8.3,Silver,Maryville,NSW,2017-2019
Mazda,BT-50,NEW,Automatic,Other,Diesel,9.0,5,Ute / Tray,4,5,65283.0,3.015168539325843,8.60505617977528,Grey,Taree,NSW,2020-2023
Jeep,Grand,USED,Automatic,Rear,Premium,63500.0,6,SUV,4,5,30200.0,3.6,9.9,Red,Bundoora,VIC,2017-2019
Hyundai,Santa,USED,Automatic,AWD,Diesel,92291.0,4,SUV,4,7,33990.0,2.2,7.5,White,Crookwell,NSW,2017-2019
Hyundai,I30,USED,Automatic,Front,Unleaded,50745.0,4,Hatchback,4,5,19990.0,2.0,7.4,White,Tweed Heads South,NSW,2017-2019
Mazda,BT-50,NEW,Automatic,4WD,Diesel,9.0,4,Ute / Tray,4,5,74900.0,3.0,8.0,Grey,Taree,NSW,2020-2023
Ford,Ranger,USED,Automatic,4WD,Diesel,61126.0,4,Ute / Tray,4,5,48990.0,2.0,7.4,White,Cardiff,NSW,2020-2023
Subaru,Outback,USED,Automatic,AWD,Premium,87024.0,4,SUV,4,5,28999.0,2.5,7.3,Silver,Berwick,VIC,2012-2016
Holden,Trailblazer,USED,Automatic,4WD,Diesel,177624.0,4,SUV,4,7,29990.0,2.8,8.6,Blue,Taree,NSW,2017-2019
Nissan,Navara,USED,Automatic,4WD,Diesel,163919.0,4,Ute / Tray,4,5,21890.0,2.5,9.0,Silver,Fawkner,VIC,Before 2012
Toyota,RAV4,USED,Automatic,Front,Unleaded,108183.0,4,SUV,4,5,30888.0,2.0,7.4,Black,Taylors Beach,NSW,2017-2019
Subaru,Forester,USED,Automatic,AWD,Premium,91250.0,4,SUV,4,5,41990.0,2.0,7.2,White,Mayfield West,NSW,2012-2016
Volkswagen,Golf,USED,Automatic,Front,Premium,119266.0,4,Wagon,4,5,16990.0,1.4,5.3,White,Alphington,VIC,2012-2016
Toyota,86,USED,Automatic,Rear,Premium,45308.0,4,Coupe,2,4,37999.0,2.0,7.1,Black,Berwick,VIC,2017-2019
Jeep,Compass,DEMO,Automatic,Front,Unleaded,22.0,4,SUV,4,5,44990.0,2.4,7.9,White,Port Macquarie,NSW,2020-2023
Land,Rover,USED,Automatic,AWD,Diesel,182003.0,4,SUV,4,5,24980.0,2.0,5.3,Grey,Maryville,NSW,2017-2019
Toyota,Landcruiser,USED,Manual,4WD,Diesel,221109.0,6,SUV,2,11,27999.0,4.2,9.576276276276277,White,Ferntree Gully,VIC,Before 2012
Kia,Sportage,USED,Manual,Front,Unleaded,162211.0,4,SUV,4,5,13750.0,2.0,8.7,Grey,Wauchope,NSW,2012-2016
Ford,Endura,USED,Automatic,AWD,Diesel,30900.0,4,SUV,4,5,34950.0,2.0,6.7,Silver,Thornbury,VIC,2017-2019
Hyundai,I30,USED,Automatic,Front,Unleaded,64560.0,4,Hatchback,4,5,19990.0,2.0,7.4,White,Tweed Heads South,NSW,2017-2019
Nissan,X-Trail,USED,Automatic,4WD,Unleaded,11514.0,4,SUV,4,5,36971.0,2.5,8.3,White,Maryville,NSW,2017-2019
Honda,Odyssey,USED,Automatic,Front,Unleaded,151582.0,4,Wagon,4,7,15990.0,2.4,8.9,Black,South Tamworth,NSW,Before 2012
Hyundai,Getz,USED,Manual,Front,Unleaded,166540.0,4,Hatchback,5,5,6990.0,1.4,6.1,White,Tugun,QLD,Before 2012
Toyota,Corolla,USED,Automatic,Front,Hybrid,49501.0,4,Hatchback,5,5,29990.0,1.8,4.2,White,Ulladulla,NSW,2020-2023
Holden,Commodore,USED,Manual,Rear,Unleaded,105397.0,8,Ute / Tray,2,2,36990.0,6.0,14.0,Yellow,South Tamworth,NSW,Before 2012
Toyota,Corolla,USED,Automatic,Front,Unleaded,51062.0,4,Hatchback,5,5,28990.0,2.0,6.0,White,Ringwood,VIC,2020-2023
Audi,A4,USED,Automatic,Front,Premium,128300.0,4,Wagon,4,5,27800.0,2.061111111111111,6.897222222222222,Black,Boolaroo,NSW,2012-2016
Nissan,Pathfinder,USED,Automatic,Front,Premium,108903.0,6,SUV,4,7,26920.0,3.5,9.9,White,Bega,NSW,2017-2019
Honda,Civic,USED,Automatic,Front,Unleaded,175376.0,4,Sedan,4,5,12500.0,1.8,7.2,Black,Boronia,VIC,Before 2012
Ford,Transit,USED,Manual,Rear,Diesel,34367.0,4,Ute / Tray,2,3,75990.0,2.125,8.021428571428572,White,Nowra,NSW,2020-2023
Ford,Ranger,USED,Manual,4WD,Diesel,130284.0,5,Ute / Tray,2,2,33990.0,3.2,8.3,White,Crookwell,NSW,2017-2019
Jeep,Wrangler,DEMO,Automatic,4WD,Unleaded,19.0,6,SUV,4,5,84888.0,3.6,9.7,Other,Port Macquarie,NSW,2020-2023
Volkswagen,Passat,USED,Automatic,AWD,Premium,125613.0,6,Sedan,4,4,16800.0,3.6,10.5,Silver,Ringwood,VIC,Before 2012
Hyundai,Iload,USED,Automatic,Rear,Diesel,156449.0,4,Commercial,4,3,23990.0,2.5,8.8,White,Hamilton North,NSW,2012-2016
Renault,Trafic,USED,Automatic,Front,Diesel,196860.0,4,Commercial,2,3,16999.0,2.0,8.0,White,Upper Ferntree Gully,VIC,2012-2016
Toyota,Hilux,USED,Automatic,4WD,Diesel,127085.0,4,Ute / Tray,4,5,39990.0,2.8,8.5,White,Ulladulla,NSW,2017-2019
Mitsubishi,Outlander,USED,Automatic,AWD,Unleaded,170580.0,4,SUV,4,7,17990.0,2.4,7.5,Grey,Broadmeadow,NSW,2012-2016
Toyota,Kluger,USED,Automatic,AWD,Unleaded,96384.0,6,SUV,4,7,52090.0,3.5,9.5,Black,Berwick,VIC,2017-2019
Mini,Cooper,USED,Automatic,Front,Premium,174863.0,4,Hatchback,3,4,24500.0,2.0,5.5,Black,Burleigh Heads,QLD,2012-2016
Jeep,Wrangler,DEMO,Automatic,4WD,Unleaded,17.0,6,SUV,4,5,88888.0,3.6,10.3,Black,Port Macquarie,NSW,2020-2023
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,276071.0,4,SUV,4,5,24800.0,3.0,8.5,White,Beresfield,NSW,2012-2016
Suzuki,Vitara,USED,Automatic,Front,Premium,38095.0,4,SUV,4,5,31910.0,1.4,5.9,White,Goulburn,NSW,2020-2023
Toyota,Estima,USED,Automatic,Other,Unleaded,96562.0,4,Wagon,4,7,18790.0,2.4,7.8050222094856,White,Dandenong,VIC,Before 2012
Toyota,Estima,USED,Automatic,Other,Unleaded,96632.0,4,Wagon,4,7,24000.0,2.4,7.8050222094856,White,Epping,VIC,2012-2016
Hyundai,I40,USED,Automatic,Front,Unleaded,84660.0,4,Wagon,4,5,22990.0,2.0,7.5,White,Heatherbrae,NSW,2017-2019
Mazda,CX-9,USED,Automatic,AWD,Unleaded,16212.0,4,SUV,4,7,59730.0,2.5,8.8,White,Bega,NSW,2020-2023
Holden,UTE,USED,Automatic,Rear,Unleaded,203888.0,6,Ute / Tray,2,2,20990.0,3.6,9.9,White,Bayswater,VIC,2017-2019
Ford,Falcon,USED,Automatic,Rear,Unleaded,124841.0,6,Sedan,4,5,29785.0,4.0,11.7,Silver,Rutherford,NSW,Before 2012
Holden,Colorado,USED,Automatic,4WD,Diesel,27427.0,4,Ute / Tray,4,5,40955.0,2.8,8.6,White,Goulburn,NSW,2017-2019
Mazda,6,USED,Automatic,Front,Unleaded,125874.0,4,Sedan,4,5,21690.0,2.5,6.6,Red,Burwood,VIC,2012-2016
Mercedes-Benz,B200,USED,Automatic,Front,Diesel,66124.0,4,Hatchback,5,5,26990.0,1.8,5.6,Silver,Alphington,VIC,2012-2016
GWM,Haval,USED,Automatic,Front,Premium,22487.0,4,SUV,4,5,29990.0,1.5,8.1,White,Cardiff,NSW,2020-2023
Toyota,Landcruiser,USED,Manual,4WD,Diesel,113127.0,8,SUV,2,5,79530.0,4.5,11.9,White,Bega,NSW,2012-2016
Ford,Territory,USED,Automatic,AWD,Diesel,214700.0,6,SUV,4,7,12989.0,2.7,9.0,Blue,Nerang,QLD,Before 2012
Volkswagen,Transporter,USED,Manual,Front,Diesel,266900.0,4,Commercial,2,2,14650.0,2.0,7.5,White,Pakenham,VIC,2012-2016
Volkswagen,Amarok,USED,Manual,4WD,Diesel,21047.0,6,Ute / Tray,4,5,46981.0,3.0,9.7,White,Cardiff,NSW,2020-2023
Ford,Territory,USED,Automatic,Rear,Diesel,56325.0,6,SUV,4,7,26990.0,2.7,8.2,Grey,Robina,QLD,2012-2016
Mitsubishi,Triton,NEW,Automatic,4WD,Diesel,5.0,4,Ute / Tray,4,5,62280.0,2.4,8.6,White,Muswellbrook,NSW,2020-2023
Toyota,RAV4,USED,Automatic,4WD,Unleaded,241645.0,4,SUV,4,5,11990.0,2.4,9.6,Blue,Maitland,NSW,Before 2012
LDV,T60,USED,Automatic,4WD,Diesel,40418.0,4,Ute / Tray,4,5,29990.0,2.8,8.5,White,Port Macquarie,NSW,2020-2023
